STUDENT ID,Biology,Chemistry,Civic Education,Commerce,Economics,English,Further Mathematics,Government,Geography,Literature in English,Mathematics,Physics,Department
92620,F9,C6,ABS,ABS,ABS,F9,F9,ABS,C4,ABS,C5,B2,Commercial
92612,ABS,ABS,ABS,F9,F9,F9,ABS,F9,ABS,ABS,A1,ABS,Arts
92613,E8,D7,ABS,ABS,ABS,F9,B3,ABS,F9,ABS,F9,F9,Arts
92614,F9,F9,ABS,ABS,ABS,D7,A1,ABS,F9,ABS,F9,F9,Science
92615,ABS,ABS,ABS,F9,A1,B2,ABS,F9,ABS,ABS,F9,ABS,Science
92616,C5,F9,ABS,ABS,ABS,B3,D7,ABS,C5,ABS,F9,ABS,Science
92617,ABS,ABS,ABS,ABS,ABS,C4,ABS,F9,C5,C4,A1,ABS,Arts
92618,ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,C4,A1,F9,ABS,Arts
92619,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,F9,A1,ABS,Arts
95098,ABS,ABS,ABS,B3,F9,F9,ABS,D7,ABS,ABS,C6,ABS,Arts
95099,F9,F9,ABS,ABS,ABS,B2,F9,ABS,A1,ABS,F9,C6,Commercial
95100,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,A1,A1,ABS,Science
95101,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,A1,F9,F9,ABS,Commercial
95102,ABS,ABS,ABS,A1,C5,A1,ABS,A1,ABS,ABS,F9,ABS,Arts
95103,C6,C6,ABS,ABS,ABS,F9,F9,ABS,C4,ABS,F9,D7,Commercial
95104,C5,F9,ABS,ABS,ABS,A1,F9,ABS,C4,ABS,A1,F9,Arts
95105,ABS,ABS,ABS,C4,F9,F9,ABS,F9,ABS,ABS,A1,ABS,Science
95106,F9,A1,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,A1,A1,Arts
95107,ABS,ABS,ABS,ABS,ABS,F9,ABS,B3,F9,A1,B3,ABS,Commercial
95108,ABS,ABS,ABS,ABS,ABS,D7,ABS,A1,A1,C5,A1,ABS,Commercial
95109,B2,B2,ABS,ABS,ABS,A1,A1,ABS,E8,ABS,F9,A1,Arts
95124,F9,F9,ABS,ABS,ABS,F9,B2,ABS,B3,ABS,F9,F9,Science
95110,F9,F9,ABS,ABS,ABS,C4,F9,ABS,A1,ABS,C6,F9,Science
95111,ABS,ABS,ABS,ABS,ABS,F9,ABS,C6,C5,F9,F9,ABS,Commercial
95112,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,C5,F9,C6,ABS,Commercial
95113,ABS,ABS,ABS,B3,F9,C6,ABS,F9,ABS,ABS,A1,ABS,Commercial
95114,ABS,ABS,ABS,B3,A1,A1,ABS,F9,ABS,ABS,A1,ABS,Arts
95115,ABS,ABS,ABS,D7,C6,A1,ABS,E8,ABS,ABS,F9,ABS,Arts
95116,ABS,D7,ABS,ABS,ABS,F9,A1,ABS,A1,ABS,B2,F9,Arts
95117,ABS,ABS,ABS,C4,C5,F9,ABS,F9,ABS,ABS,A1,ABS,Commercial
95118,ABS,ABS,ABS,C5,B2,F9,ABS,E8,ABS,ABS,F9,ABS,Science
95119,ABS,ABS,ABS,ABS,ABS,F9,ABS,E8,F9,A1,B3,ABS,Commercial
95120,ABS,ABS,ABS,B3,A1,A1,ABS,B2,ABS,ABS,F9,ABS,Arts
95121,C5,A1,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,A1,B3,Science
95122,F9,C5,ABS,ABS,ABS,A1,F9,ABS,B3,ABS,E8,F9,Commercial
95123,ABS,ABS,ABS,ABS,ABS,B3,ABS,F9,A1,F9,E8,ABS,Commercial
95125,ABS,ABS,ABS,C5,C5,F9,ABS,F9,ABS,ABS,A1,ABS,Science
95126,ABS,ABS,ABS,F9,A1,A1,ABS,B2,ABS,ABS,F9,ABS,Commercial
95127,ABS,ABS,ABS,A1,F9,F9,ABS,F9,ABS,ABS,C5,ABS,Commercial
95128,F9,A1,ABS,ABS,ABS,A1,F9,ABS,F9,ABS,A1,F9,Commercial
95129,A1,A1,ABS,ABS,ABS,F9,B3,ABS,A1,ABS,F9,A1,Science
95130,ABS,ABS,ABS,A1,F9,C4,ABS,A1,ABS,ABS,A1,ABS,Science
95131,D7,C6,ABS,ABS,ABS,B2,F9,ABS,F9,ABS,F9,B2,Arts
95132,ABS,ABS,ABS,F9,F9,B3,ABS,A1,ABS,ABS,B2,ABS,Arts
95133,C4,F9,ABS,ABS,ABS,A1,B3,ABS,A1,ABS,A1,A1,Science
95134,A1,A1,ABS,ABS,ABS,B2,C4,ABS,F9,ABS,F9,C5,Arts
95135,C4,B3,ABS,ABS,ABS,A1,A1,ABS,A1,ABS,F9,A1,Commercial
95136,ABS,ABS,ABS,ABS,ABS,C5,ABS,A1,A1,F9,A1,ABS,Arts
82912,ABS,ABS,ABS,ABS,ABS,B2,ABS,A1,F9,F9,B2,ABS,Science
82913,C6,B3,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,A1,F9,Commercial
82914,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,E8,F9,F9,ABS,Commercial
82915,C4,F9,ABS,ABS,ABS,A1,C5,ABS,B3,ABS,F9,C5,Science
82916,ABS,ABS,ABS,ABS,ABS,E8,ABS,F9,F9,A1,F9,ABS,Commercial
82917,C5,C5,ABS,ABS,ABS,A1,E8,ABS,F9,ABS,A1,F9,Arts
82918,F9,D7,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,F9,A1,Arts
82919,E8,A1,ABS,ABS,ABS,E8,A1,ABS,F9,ABS,F9,C6,Commercial
82920,ABS,ABS,ABS,ABS,ABS,A1,ABS,C5,B2,A1,ABS,ABS,Science
82921,ABS,ABS,ABS,ABS,ABS,B3,ABS,F9,A1,C5,F9,ABS,Science
82922,ABS,ABS,ABS,ABS,ABS,F9,ABS,C5,D7,C4,F9,ABS,Science
82923,A1,E8,ABS,ABS,ABS,A1,C4,ABS,A1,ABS,C6,ABS,Science
82924,A1,F9,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,C4,A1,Arts
82925,ABS,ABS,ABS,F9,F9,E8,ABS,F9,ABS,ABS,A1,ABS,Commercial
82926,A1,A1,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,A1,A1,Science
82927,F9,C6,ABS,ABS,ABS,D7,F9,ABS,F9,ABS,E8,A1,Arts
82929,E8,F9,ABS,ABS,ABS,A1,F9,ABS,F9,ABS,A1,F9,Commercial
82928,C6,ABS,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,F9,F9,Science
82930,F9,B3,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,F9,A1,Science
82931,A1,C4,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,A1,A1,Arts
82932,A1,F9,ABS,ABS,ABS,B2,C5,ABS,B2,ABS,F9,C6,Arts
82933,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,E8,D7,D7,ABS,Commercial
82935,A1,E8,ABS,ABS,ABS,D7,F9,ABS,F9,ABS,A1,A1,Science
82934,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,C5,C6,F9,ABS,Commercial
82936,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,B3,A1,F9,ABS,Science
82937,D7,F9,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,D7,F9,Commercial
82938,ABS,ABS,ABS,ABS,ABS,A1,ABS,B3,C6,C6,A1,ABS,Commercial
82939,ABS,ABS,ABS,F9,D7,F9,ABS,F9,ABS,ABS,F9,ABS,Commercial
82940,ABS,ABS,ABS,ABS,ABS,F9,ABS,D7,C4,A1,F9,ABS,Science
82941,A1,A1,ABS,ABS,ABS,F9,A1,ABS,A1,ABS,A1,F9,Arts
82942,ABS,ABS,ABS,D7,E8,A1,ABS,E8,ABS,ABS,E8,ABS,Arts
82943,ABS,ABS,ABS,B3,C5,F9,ABS,C5,ABS,ABS,C4,ABS,Arts
82944,ABS,ABS,ABS,B3,F9,D7,ABS,F9,ABS,ABS,F9,ABS,Science
82945,F9,F9,ABS,ABS,ABS,A1,F9,ABS,A1,ABS,F9,C5,Science
146523,ABS,ABS,ABS,ABS,ABS,F9,ABS,E8,F9,E8,F9,ABS,Commercial
146524,ABS,ABS,ABS,F9,A1,D7,ABS,A1,ABS,ABS,F9,ABS,Commercial
146525,ABS,ABS,ABS,A1,C5,B3,ABS,D7,ABS,ABS,F9,ABS,Commercial
146529,F9,F9,ABS,ABS,ABS,C6,C5,ABS,D7,ABS,F9,F9,Commercial
146526,ABS,ABS,ABS,ABS,ABS,F9,ABS,C5,F9,F9,C6,ABS,Science
146527,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,D7,A1,B3,ABS,Science
146528,ABS,ABS,ABS,D7,C6,A1,ABS,F9,ABS,ABS,C6,ABS,Science
146530,ABS,ABS,ABS,D7,A1,F9,ABS,A1,ABS,ABS,F9,ABS,Arts
146531,ABS,ABS,ABS,F9,A1,C5,ABS,F9,ABS,ABS,F9,ABS,Arts
146532,C5,C4,ABS,ABS,ABS,A1,C6,ABS,A1,ABS,F9,F9,Commercial
76812,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,C6,C5,F9,ABS,Science
76814,F9,A1,ABS,ABS,ABS,C5,A1,ABS,F9,ABS,A1,C5,Science
76797,F9,F9,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,A1,F9,Science
76798,ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,A1,F9,C5,ABS,Science
76799,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,A1,F9,ABS,ABS,Science
76800,ABS,ABS,ABS,A1,F9,A1,ABS,D7,ABS,ABS,B3,ABS,Science
76801,D7,B2,ABS,ABS,ABS,C4,F9,ABS,F9,ABS,B3,E8,Science
76802,F9,F9,ABS,ABS,ABS,F9,A1,ABS,A1,ABS,C5,B2,Science
76803,C5,F9,ABS,ABS,ABS,A1,A1,ABS,C6,ABS,A1,F9,Science
76804,A1,C5,ABS,ABS,ABS,F9,F9,ABS,C6,ABS,B3,A1,Commercial
76805,E8,C6,ABS,ABS,ABS,D7,F9,ABS,A1,ABS,F9,F9,Arts
76806,ABS,ABS,ABS,ABS,ABS,B2,ABS,F9,A1,A1,A1,ABS,Science
76807,A1,F9,ABS,ABS,ABS,F9,A1,ABS,A1,ABS,A1,C5,Commercial
76808,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,F9,A1,ABS,Arts
76809,ABS,ABS,ABS,F9,B2,B3,ABS,F9,ABS,ABS,C5,ABS,Arts
76810,ABS,ABS,ABS,C5,A1,F9,ABS,D7,ABS,ABS,A1,ABS,Commercial
76811,ABS,ABS,ABS,A1,E8,D7,ABS,A1,ABS,ABS,A1,ABS,Arts
76813,F9,F9,ABS,ABS,ABS,C4,D7,ABS,A1,ABS,B3,C5,Commercial
76815,B3,C4,ABS,ABS,ABS,C4,F9,ABS,F9,ABS,ABS,C5,Arts
76816,ABS,ABS,ABS,ABS,ABS,A1,ABS,E8,A1,F9,F9,ABS,Commercial
76817,C5,F9,ABS,ABS,ABS,C4,F9,ABS,F9,ABS,C5,B3,Arts
76818,ABS,ABS,ABS,A1,F9,F9,ABS,C5,ABS,ABS,A1,ABS,Science
76819,ABS,ABS,ABS,ABS,ABS,F9,ABS,E8,F9,F9,A1,ABS,Commercial
76820,C6,B2,ABS,ABS,ABS,B2,A1,ABS,A1,ABS,F9,E8,Commercial
76821,ABS,ABS,ABS,ABS,ABS,D7,ABS,F9,A1,C4,F9,ABS,Science
76822,ABS,ABS,ABS,F9,F9,F9,ABS,E8,ABS,ABS,A1,ABS,Arts
76823,ABS,ABS,ABS,ABS,ABS,C4,ABS,A1,F9,A1,F9,ABS,Arts
103720,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,A1,F9,ABS,Commercial
103721,ABS,ABS,ABS,ABS,ABS,C4,ABS,C4,A1,ABS,F9,ABS,Science
103722,ABS,ABS,ABS,C6,A1,F9,ABS,D7,ABS,ABS,A1,ABS,Commercial
103723,ABS,ABS,ABS,ABS,ABS,F9,ABS,C5,B2,A1,B3,ABS,Arts
103724,F9,E8,ABS,ABS,ABS,F9,C5,ABS,C4,ABS,A1,A1,Arts
103725,E8,C6,ABS,ABS,ABS,B3,A1,ABS,D7,ABS,F9,F9,Science
103726,A1,B2,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,F9,F9,Commercial
103727,D7,F9,ABS,ABS,ABS,F9,A1,ABS,A1,ABS,C6,F9,Science
103728,ABS,ABS,ABS,F9,C6,C5,ABS,B2,ABS,ABS,A1,ABS,Science
103729,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,C5,F9,F9,ABS,Arts
103730,C6,A1,ABS,ABS,ABS,A1,D7,ABS,F9,ABS,F9,F9,Arts
103731,ABS,ABS,ABS,F9,A1,F9,ABS,A1,ABS,ABS,A1,ABS,Commercial
103732,ABS,ABS,ABS,F9,F9,F9,ABS,A1,ABS,ABS,C6,ABS,Commercial
103733,ABS,ABS,ABS,A1,A1,F9,ABS,F9,ABS,ABS,F9,ABS,Commercial
103734,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,F9,A1,ABS,Science
103735,F9,A1,ABS,ABS,ABS,C4,F9,ABS,A1,ABS,A1,C5,Commercial
103736,F9,F9,ABS,ABS,ABS,C4,F9,ABS,A1,ABS,F9,D7,Arts
103737,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,C6,E8,F9,ABS,Arts
103738,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,D7,F9,F9,ABS,Commercial
103739,ABS,ABS,ABS,ABS,ABS,C5,ABS,A1,F9,F9,F9,ABS,Commercial
103740,ABS,ABS,ABS,ABS,ABS,A1,ABS,C5,C5,A1,A1,ABS,Commercial
103741,F9,E8,ABS,ABS,ABS,F9,C4,ABS,F9,ABS,C5,C5,Science
103742,ABS,ABS,ABS,ABS,ABS,E8,ABS,C5,F9,A1,A1,ABS,Commercial
103743,F9,D7,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,B2,A1,Arts
103744,ABS,ABS,ABS,ABS,ABS,C6,ABS,F9,B2,F9,F9,ABS,Arts
103745,A1,F9,ABS,ABS,ABS,A1,C5,ABS,F9,ABS,C6,F9,Science
103746,ABS,ABS,ABS,A1,B2,C6,ABS,F9,ABS,ABS,F9,ABS,Arts
103747,E8,B3,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,A1,F9,Commercial
103748,B2,A1,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,F9,E8,Commercial
103749,ABS,ABS,ABS,E8,F9,F9,ABS,A1,ABS,ABS,F9,ABS,Commercial
103750,E8,F9,ABS,ABS,ABS,F9,A1,ABS,A1,ABS,F9,A1,Commercial
103751,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,D7,B2,B3,ABS,Arts
103752,C5,D7,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,A1,C4,Commercial
103753,ABS,ABS,ABS,ABS,ABS,A1,ABS,E8,D7,D7,D7,ABS,Arts
103754,ABS,ABS,ABS,C5,F9,B3,ABS,A1,ABS,ABS,C6,ABS,Commercial
103755,F9,B3,ABS,ABS,ABS,F9,B2,ABS,E8,ABS,C4,C5,Arts
103756,ABS,ABS,ABS,ABS,ABS,C6,ABS,F9,C4,A1,F9,ABS,Commercial
103757,ABS,ABS,ABS,F9,F9,F9,ABS,F9,ABS,ABS,A1,ABS,Commercial
103758,ABS,ABS,ABS,ABS,ABS,ABS,ABS,A1,D7,B2,F9,ABS,Commercial
103759,A1,C5,ABS,ABS,ABS,B3,C4,ABS,C4,ABS,E8,C6,Arts
103760,ABS,ABS,ABS,ABS,ABS,B2,ABS,A1,F9,C4,C6,ABS,Science
103761,A1,D7,ABS,ABS,ABS,F9,C5,ABS,A1,ABS,F9,F9,Arts
103762,ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,F9,C4,C5,ABS,Commercial
103763,D7,B3,ABS,ABS,ABS,F9,C5,ABS,E8,ABS,C4,F9,Science
103764,ABS,ABS,ABS,A1,F9,F9,ABS,F9,ABS,ABS,F9,ABS,Commercial
103765,B2,F9,ABS,ABS,ABS,E8,A1,ABS,A1,ABS,A1,D7,Arts
103766,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,A1,F9,ABS,Science
103767,ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,A1,A1,C5,ABS,Arts
103768,ABS,ABS,ABS,ABS,ABS,C4,ABS,F9,A1,F9,B3,ABS,Commercial
103769,A1,A1,ABS,ABS,ABS,F9,F9,ABS,B2,ABS,A1,E8,Arts
103770,A1,A1,ABS,ABS,ABS,C6,F9,ABS,A1,ABS,F9,A1,Arts
103771,ABS,ABS,ABS,F9,D7,F9,ABS,B2,ABS,ABS,A1,ABS,Commercial
103772,ABS,ABS,ABS,A1,B3,A1,ABS,A1,ABS,ABS,F9,ABS,Commercial
103773,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,F9,B2,F9,ABS,Science
103774,A1,F9,ABS,ABS,ABS,A1,E8,ABS,F9,ABS,F9,A1,Arts
103775,B3,B2,ABS,ABS,ABS,B2,F9,ABS,A1,ABS,C4,C6,Commercial
103776,ABS,ABS,ABS,F9,B2,ABS,ABS,C4,ABS,ABS,E8,ABS,Arts
103777,ABS,ABS,ABS,ABS,ABS,E8,ABS,B3,B2,B3,F9,ABS,Science
103778,ABS,ABS,ABS,ABS,ABS,F9,ABS,B2,A1,B2,F9,ABS,Science
103779,ABS,ABS,ABS,A1,D7,F9,ABS,F9,ABS,ABS,C5,ABS,Commercial
103780,ABS,ABS,ABS,A1,A1,F9,ABS,ABS,ABS,ABS,A1,ABS,Arts
103781,ABS,ABS,ABS,F9,A1,A1,ABS,B2,ABS,ABS,C4,ABS,Arts
103782,ABS,ABS,ABS,F9,F9,C5,ABS,B2,ABS,ABS,F9,ABS,Commercial
103783,F9,C5,ABS,ABS,ABS,F9,C4,ABS,F9,ABS,C5,F9,Science
103784,ABS,ABS,ABS,F9,A1,F9,ABS,F9,ABS,ABS,D7,ABS,Science
103785,ABS,ABS,ABS,ABS,ABS,B2,ABS,B2,C6,E8,F9,ABS,Arts
103786,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,B3,C5,C4,ABS,Commercial
103787,ABS,ABS,ABS,E8,F9,F9,ABS,C6,ABS,ABS,F9,ABS,Arts
103788,ABS,ABS,ABS,C6,B2,C5,ABS,B3,ABS,ABS,F9,ABS,Arts
103789,C6,B3,ABS,ABS,ABS,F9,C5,ABS,D7,ABS,B2,F9,Science
103790,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,A1,F9,ABS,Arts
103791,ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,A1,F9,F9,ABS,Science
103792,ABS,ABS,ABS,A1,A1,D7,ABS,A1,ABS,ABS,B2,ABS,Commercial
103793,ABS,ABS,ABS,A1,ABS,F9,ABS,F9,ABS,ABS,B2,ABS,Commercial
103794,C5,F9,ABS,ABS,ABS,C6,F9,ABS,C4,ABS,E8,C4,Science
103795,ABS,ABS,ABS,C4,C5,A1,ABS,A1,ABS,ABS,F9,ABS,Science
103796,ABS,ABS,ABS,E8,F9,A1,ABS,A1,ABS,ABS,F9,ABS,Commercial
103797,E8,D7,ABS,ABS,ABS,D7,F9,ABS,F9,ABS,D7,E8,Commercial
103798,B2,A1,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,C4,A1,Science
103799,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,E8,E8,ABS,Science
103800,ABS,ABS,ABS,ABS,ABS,F9,ABS,E8,F9,F9,A1,ABS,Commercial
103801,ABS,ABS,ABS,ABS,ABS,C5,ABS,C5,C4,A1,F9,ABS,Science
103802,ABS,ABS,ABS,ABS,ABS,B2,ABS,B2,A1,C5,A1,ABS,Arts
103803,A1,F9,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,F9,F9,Science
103804,ABS,ABS,ABS,ABS,ABS,A1,ABS,C5,F9,F9,A1,ABS,Science
103805,ABS,ABS,ABS,ABS,ABS,C4,ABS,A1,B2,F9,F9,ABS,Science
103806,F9,E8,ABS,ABS,ABS,F9,C4,ABS,F9,ABS,F9,A1,Arts
103807,F9,F9,ABS,ABS,ABS,A1,A1,ABS,B3,ABS,C6,C4,Commercial
103808,F9,F9,ABS,ABS,ABS,F9,C6,ABS,A1,ABS,F9,C6,Commercial
103809,ABS,ABS,ABS,ABS,ABS,C4,ABS,F9,C6,C6,B3,ABS,Arts
103810,C4,F9,ABS,ABS,ABS,F9,B2,ABS,E8,ABS,F9,A1,Arts
103811,A1,C4,ABS,ABS,ABS,C4,A1,ABS,F9,ABS,ABS,B3,Arts
103812,ABS,ABS,ABS,A1,F9,F9,ABS,A1,ABS,ABS,F9,ABS,Commercial
103813,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,F9,F9,ABS,Science
103814,F9,C4,ABS,ABS,ABS,F9,F9,ABS,F9,ABS,A1,E8,Commercial
103815,E8,E8,ABS,ABS,ABS,F9,A1,ABS,C4,ABS,F9,F9,Science
103816,A1,D7,ABS,ABS,ABS,D7,F9,ABS,A1,ABS,F9,F9,Science
103817,ABS,ABS,ABS,ABS,ABS,C4,ABS,F9,F9,F9,F9,ABS,Commercial
103818,ABS,ABS,ABS,ABS,ABS,A1,ABS,E8,A1,A1,A1,ABS,Arts
103819,ABS,ABS,ABS,ABS,ABS,C4,ABS,D7,F9,F9,C4,ABS,Commercial
103820,ABS,ABS,ABS,ABS,ABS,B2,ABS,A1,A1,F9,A1,ABS,Science
103821,ABS,ABS,ABS,ABS,ABS,F9,ABS,C6,A1,A1,F9,ABS,Science
103822,ABS,ABS,ABS,F9,E8,F9,ABS,E8,ABS,ABS,F9,ABS,Commercial
103823,ABS,ABS,ABS,ABS,ABS,C6,ABS,F9,B3,C6,A1,ABS,Science
63632,F9,A1,ABS,ABS,ABS,F9,A1,ABS,F9,ABS,F9,F9,Science
63633,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,A1,F9,ABS,Science
63635,ABS,ABS,ABS,C6,B3,B3,ABS,F9,ABS,ABS,F9,ABS,Science
63634,ABS,ABS,ABS,ABS,ABS,F9,ABS,B2,F9,D7,F9,ABS,Arts
63636,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,B3,F9,B3,ABS,Commercial
63637,ABS,ABS,ABS,ABS,ABS,B3,ABS,A1,C5,F9,F9,ABS,Arts
63638,ABS,ABS,ABS,C5,A1,F9,ABS,E8,ABS,ABS,C5,ABS,Science
63639,E8,D7,ABS,ABS,ABS,F9,A1,ABS,A1,ABS,F9,B2,Arts
63640,ABS,ABS,ABS,ABS,ABS,F9,ABS,D7,E8,C6,F9,ABS,Science
63641,A1,B3,ABS,ABS,ABS,C4,F9,ABS,F9,ABS,A1,C4,Commercial
63642,ABS,ABS,ABS,C5,D7,C5,ABS,D7,ABS,ABS,D7,ABS,Science
63643,ABS,ABS,ABS,ABS,ABS,F9,ABS,B2,C6,F9,E8,ABS,Science
63644,ABS,ABS,ABS,C5,C4,B3,ABS,F9,ABS,ABS,E8,ABS,Arts
63645,A1,B3,ABS,ABS,ABS,C6,C4,ABS,A1,ABS,F9,A1,Commercial
63646,ABS,ABS,ABS,ABS,ABS,C5,ABS,E8,B3,A1,F9,ABS,Commercial
63647,C4,A1,ABS,ABS,ABS,A1,C6,ABS,E8,ABS,A1,F9,Arts
63648,ABS,ABS,ABS,ABS,ABS,B2,ABS,C6,C6,F9,E8,ABS,Science
63649,A1,ABS,ABS,ABS,ABS,F9,C4,ABS,F9,ABS,F9,C5,Arts
63650,ABS,ABS,ABS,F9,A1,B2,ABS,B3,ABS,ABS,F9,ABS,Science
63651,ABS,ABS,ABS,F9,F9,F9,ABS,F9,ABS,ABS,A1,ABS,Science
63652,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,B2,A1,F9,ABS,Science
63653,F9,A1,ABS,ABS,ABS,F9,F9,ABS,B2,ABS,F9,B2,Science
63654,ABS,ABS,ABS,C5,F9,C5,ABS,F9,ABS,ABS,A1,ABS,Commercial
63655,A1,F9,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,E8,F9,Science
63656,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,B2,A1,ABS,Arts
63657,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,B2,A1,B3,ABS,Science
63658,ABS,ABS,ABS,F9,B3,A1,ABS,F9,ABS,ABS,F9,ABS,Arts
63659,D7,F9,ABS,ABS,ABS,C4,B3,ABS,F9,ABS,A1,A1,Arts
63660,ABS,ABS,ABS,C6,D7,F9,ABS,F9,ABS,ABS,C5,ABS,Commercial
63661,ABS,ABS,ABS,F9,C5,A1,ABS,F9,ABS,ABS,F9,ABS,Arts
63662,A1,B2,ABS,ABS,ABS,A1,F9,ABS,C4,ABS,C5,A1,Arts
63663,ABS,ABS,ABS,ABS,ABS,E8,ABS,A1,F9,E8,A1,ABS,Science
63664,ABS,ABS,ABS,ABS,ABS,F9,ABS,F9,D7,F9,F9,ABS,Arts
63665,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,B3,E8,F9,ABS,Science
63666,C4,F9,ABS,ABS,ABS,F9,A1,ABS,C5,ABS,A1,F9,Arts
63667,ABS,ABS,ABS,B3,D7,A1,ABS,C5,ABS,ABS,B2,ABS,Science
63668,F9,A1,ABS,ABS,ABS,F9,F9,ABS,E8,ABS,A1,B3,Science
63669,ABS,ABS,ABS,A1,A1,A1,ABS,E8,ABS,ABS,F9,ABS,Science
63670,ABS,ABS,ABS,E8,F9,F9,ABS,F9,ABS,ABS,B2,ABS,Science
63671,ABS,ABS,ABS,D7,F9,D7,ABS,F9,ABS,ABS,F9,ABS,Commercial
63672,F9,F9,ABS,ABS,ABS,D7,F9,ABS,C5,ABS,F9,E8,Commercial
63673,ABS,ABS,ABS,ABS,ABS,A1,ABS,F9,F9,F9,F9,ABS,Arts
63674,C4,D7,ABS,ABS,ABS,F9,C6,ABS,F9,ABS,F9,D7,Arts
63675,ABS,ABS,ABS,ABS,ABS,E8,ABS,F9,B3,C5,A1,ABS,Commercial
63676,F9,A1,ABS,ABS,ABS,A1,F9,ABS,F9,ABS,A1,ABS,Commercial
63677,ABS,ABS,ABS,ABS,ABS,B2,ABS,F9,F9,B2,F9,ABS,Science
63678,ABS,ABS,ABS,ABS,ABS,A1,ABS,A1,A1,A1,A1,ABS,Arts
63679,ABS,ABS,ABS,D7,A1,C5,ABS,B2,ABS,ABS,A1,ABS,Commercial
63680,ABS,ABS,ABS,D7,F9,F9,ABS,F9,ABS,ABS,A1,ABS,Commercial
63681,ABS,ABS,ABS,F9,E8,F9,ABS,F9,ABS,ABS,A1,ABS,Arts
63682,ABS,ABS,ABS,ABS,ABS,A1,ABS,E8,F9,F9,A1,ABS,Commercial
63683,ABS,ABS,ABS,F9,C6,A1,ABS,F9,ABS,ABS,C5,ABS,Arts
63684,ABS,ABS,ABS,A1,A1,F9,ABS,F9,ABS,ABS,F9,ABS,Science
63685,C4,F9,ABS,ABS,ABS,A1,F9,ABS,B3,ABS,F9,F9,Arts
63993,F9,F9,ABS,ABS,ABS,F9,F9,ABS,A1,ABS,C4,A1,Arts
63994,ABS,ABS,ABS,ABS,ABS,F9,ABS,A1,F9,F9,B3,ABS,Arts
63995,ABS,ABS,ABS,ABS,ABS,B2,ABS,F9,E8,F9,E8,ABS,Commercial
63996,ABS,ABS,ABS,ABS,ABS,E8,ABS,F9,A1,F9,F9,ABS,Commercial
63997,F9,F9,ABS,ABS,ABS,D7,F9,ABS,F9,ABS,E8,A1,Science
